"Award","Type","Country","Year of award ceremony","Category","date_awarded","winner","source"
"SAG Awards","Guild","USA","2020","Outstanding Performance by a Male Actor in a Leading Role","2020-01-19","Joaquin Phoenix","https://en.wikipedia.org/wiki/26th_Screen_Actors_Guild_Awards"
"SAG Awards","Guild","USA","2021","Outstanding Performance by a Male Actor in a Leading Role","2021-04-04","Chadwick Boseman","https://en.wikipedia.org/wiki/27th_Screen_Actors_Guild_Awards"
"SAG Awards","Guild","USA","2022","Outstanding Performance by a Male Actor in a Leading Role","2022-02-27","Will Smith","https://www.hollywoodreporter.com/movies/movie-news/sag-awards-winners-2022-complete-list-1235100358/"
"SAG Awards","Guild","USA","2023","Outstanding Performance by a Male Actor in a Leading Role","2023-02-26","Brendan Fraser","https://abcnews.go.com/GMA/Culture/sag-awards-2023-winners-notable-speeches/story?id=97491894"
"SAG Awards","Guild","USA","2024","Outstanding Performance by a Male Actor in a Leading Role","2024-02-24","Cillian Murphy","https://deadline.com/2024/02/sag-awards-2024-winners-list-1235836824/"
"SAG Awards","Guild","USA","2025","Outstanding Performance by a Male Actor in a Leading Role","2025-02-23","Timothée Chalamet","https://variety.com/2025/film/news/sag-awards-winners-2025-1236313200/"
"SAG Awards","Guild","USA","2026","Outstanding Performance by a Male Actor in a Leading Role","2026-03-01","Michael B. Jordan - Sinners","https://www.netflix.com/tudum/articles/actor-awards-sag-aftra-2026-netflix"
"SAG Awards","Guild","USA","2000","Outstanding Performance by a Female Actor in a Leading Role","2000-03-12","Annette Bening","https://www.actorawards.org/awards/nominees-and-recipients/6th-annual-screen-actors-guild-awards"
"SAG Awards","Guild","USA","2001","Outstanding Performance by a Female Actor in a Leading Role","2001-03-11","Julia Roberts","https://www.actorawards.org/awards/nominees-and-recipients/7th-annual-screen-actors-guild-awards"
"SAG Awards","Guild","USA","2002","Outstanding Performance by a Female Actor in a Leading Role","2002-03-10","Halle Berry","https://en.wikipedia.org/wiki/8th_Screen_Actors_Guild_Awards"
"SAG Awards","Guild","USA","2003","Outstanding Performance by a Female Actor in a Leading Role","2003-03-09","Renée Zellweger","https://en.wikipedia.org/wiki/9th_Screen_Actors_Guild_Awards"
"SAG Awards","Guild","USA","2004","Outstanding Performance by a Female Actor in a Leading Role","2004-02-22","Charlize Theron","https://en.wikipedia.org/wiki/10th_Screen_Actors_Guild_Awards"
"SAG Awards","Guild","USA","2005","Outstanding Performance by a Female Actor in a Leading Role","2005-02-05","Hilary Swank","https://en.wikipedia.org/wiki/11th_Screen_Actors_Guild_Awards"
"SAG Awards","Guild","USA","2006","Outstanding Performance by a Female Actor in a Leading Role","2006-01-29","Reese Witherspoon","https://en.wikipedia.org/wiki/12th_Screen_Actors_Guild_Awards"
"SAG Awards","Guild","USA","2007","Outstanding Performance by a Female Actor in a Leading Role","2007-01-28","Helen Mirren","https://www.actorawards.org/about/13th-annual-screen-actors-guild-awards"
"SAG Awards","Guild","USA","2008","Outstanding Performance by a Female Actor in a Leading Role","2008-01-27","Julie Christie","https://en.wikipedia.org/wiki/14th_Screen_Actors_Guild_Awards"
"SAG Awards","Guild","USA","2009","Outstanding Performance by a Female Actor in a Leading Role","2009-01-25","Meryl Streep","https://en.wikipedia.org/wiki/15th_Screen_Actors_Guild_Awards"
"SAG Awards","Guild","USA","2010","Outstanding Performance by a Female Actor in a Leading Role","2010-01-23","Sandra Bullock","https://www.nbcphiladelphia.com/news/national-international/2010_screen_actors_guild_awards_winners/1900299/"
"SAG Awards","Guild","USA","2011","Outstanding Performance by a Female Actor in a Leading Role","2011-01-30","Natalie Portman","https://www.actorawards.org/awards/nominees-and-recipients/17th-annual-screen-actors-guild-awards"
"SAG Awards","Guild","USA","2012","Outstanding Performance by a Female Actor in a Leading Role","January 29, 2012","Viola Davis","https://www.hollywoodreporter.com/news/general-news/sag-awards-2012-winners-nominees-285560/"
"SAG Awards","Guild","USA","2013","Outstanding Performance by a Female Actor in a Leading Role","2013-01-27","Jennifer Lawrence","https://www.hollywoodreporter.com/news/general-news/sag-awards-2013-complete-list-415699/"
"SAG Awards","Guild","USA","2014","Outstanding Performance by a Female Actor in a Leading Role","2014-01-18","Cate Blanchett","https://www.actorawards.org/awards/nominees-and-recipients/20th-annual-screen-actors-guild-awards"
"SAG Awards","Guild","USA","2015","Outstanding Performance by a Female Actor in a Leading Role","2015-01-25","Julianne Moore","https://www.actorawards.org/node/4841"
"SAG Awards","Guild","USA","2016","Outstanding Performance by a Female Actor in a Leading Role","2016-01-30","Brie Larson","https://en.wikipedia.org/wiki/22nd_Screen_Actors_Guild_Awards"
"SAG Awards","Guild","USA","2017","Outstanding Performance by a Female Actor in a Leading Role","2017-01-29","Emma Stone","https://variety.com/2017/film/news/sag-awards-winners-list-screen-actors-guild-2017-1201972668/"
"SAG Awards","Guild","USA","2018","Outstanding Performance by a Female Actor in a Leading Role","2018-01-21","Frances McDormand","https://en.wikipedia.org/wiki/24th_Screen_Actors_Guild_Awards"
"SAG Awards","Guild","USA","2019","Outstanding Performance by a Female Actor in a Leading Role","2019-01-27","Glenn Close","https://www.actorawards.org/awards/nominees-and-recipients/25th-annual-screen-actors-guild-awards"
"SAG Awards","Guild","USA","2020","Outstanding Performance by a Female Actor in a Leading Role","2020-01-19","Renée Zellweger","https://www.hollywoodreporter.com/lists/2020-sag-awards-winners-complete-list-1269687/"
"SAG Awards","Guild","USA","2021","Outstanding Performance by a Female Actor in a Leading Role","2021-04-04","Viola Davis","https://en.wikipedia.org/wiki/27th_Screen_Actors_Guild_Awards"
"SAG Awards","Guild","USA","2022","Outstanding Performance by a Female Actor in a Leading Role","2022-02-27","Jessica Chastain","https://variety.com/2022/film/news/2022-sag-awards-winners-list-1235186124/"
"SAG Awards","Guild","USA","2023","Outstanding Performance by a Female Actor in a Leading Role","2023-02-26","Michelle Yeoh","https://www.hollywoodreporter.com/movies/movie-news/sag-awards-2023-winners-list-1235334724/"
"SAG Awards","Guild","USA","2024","Outstanding Performance by a Female Actor in a Leading Role","2024-02-24","Lily Gladstone","https://en.wikipedia.org/wiki/30th_Screen_Actors_Guild_Awards"
"SAG Awards","Guild","USA","2025","Outstanding Performance by a Female Actor in a Leading Role","2025-02-23","Demi Moore","https://www.hollywoodreporter.com/movies/movie-news/demi-moore-sag-awards-2025-best-actress-the-substance-1236144821/"
"SAG Awards","Guild","USA","2026","Outstanding Performance by a Female Actor in a Leading Role","2026-03-01","Jessie Buckley","https://www.the-independent.com/arts-entertainment/tv/news/sag-actor-awards-2026-winners-b2929866.html"
"SAG Awards","Guild","USA","2000","Outstanding Performance by a Male Actor in a Supporting Role","2000-03-12","Michael Caine","https://www.actorawards.org/awards/nominees-and-recipients/6th-annual-screen-actors-guild-awards"
"SAG Awards","Guild","USA","2001","Outstanding Performance by a Male Actor in a Supporting Role","2001-03-11","Albert Finney","https://en.wikipedia.org/wiki/7th_Screen_Actors_Guild_Awards"
"SAG Awards","Guild","USA","2002","Outstanding Performance by a Male Actor in a Supporting Role","2002-03-10","Ian McKellen","https://www.actorawards.org/awards/nominees-and-recipients/8th-annual-screen-actors-guild-awards"
"SAG Awards","Guild","USA","2003","Outstanding Performance by a Male Actor in a Supporting Role","2003-03-09","Christopher Walken","https://www.actorawards.org/awards/nominees-and-recipients/9th-annual-screen-actors-guild-awards"
"SAG Awards","Guild","USA","2004","Outstanding Performance by a Male Actor in a Supporting Role","2004-02-22","Tim Robbins","https://en.wikipedia.org/wiki/10th_Screen_Actors_Guild_Awards"
"SAG Awards","Guild","USA","2005","Outstanding Performance by a Male Actor in a Supporting Role","2005-02-05","Morgan Freeman","https://en.wikipedia.org/wiki/11th_Screen_Actors_Guild_Awards"
"SAG Awards","Guild","USA","2006","Outstanding Performance by a Male Actor in a Supporting Role","2006-01-29","Paul Giamatti","http://news.bbc.co.uk/2/hi/entertainment/4661214.stm"
"SAG Awards","Guild","USA","2007","Outstanding Performance by a Male Actor in a Supporting Role","2007-01-28","Eddie Murphy","https://en.wikipedia.org/wiki/13th_Screen_Actors_Guild_Awards"
"SAG Awards","Guild","USA","2008","Outstanding Performance by a Male Actor in a Supporting Role","2008-01-27","Javier Bardem","https://www.actorawards.org/awards/nominees-and-recipients/14th-annual-screen-actors-guild-awards"
"SAG Awards","Guild","USA","2009","Outstanding Performance by a Male Actor in a Supporting Role","2009-01-25","Heath Ledger","https://www.actorawards.org/about/15th-annual-screen-actors-guild-awards"
"SAG Awards","Guild","USA","2010","Outstanding Performance by a Male Actor in a Supporting Role","2010-01-23","Christoph Waltz","https://en.wikipedia.org/wiki/16th_Screen_Actors_Guild_Awards"
"SAG Awards","Guild","USA","2011","Outstanding Performance by a Male Actor in a Supporting Role","2011-01-30","Christian Bale","https://www.actorawards.org/awards/nominees-and-recipients/17th-annual-screen-actors-guild-awards"
"SAG Awards","Guild","USA","2012","Outstanding Performance by a Male Actor in a Supporting Role","2012-01-29","Christopher Plummer","https://www.actorawards.org/awards/nominees-and-recipients/18th-annual-screen-actors-guild-awards"
"SAG Awards","Guild","USA","2013","Outstanding Performance by a Male Actor in a Supporting Role","2013-01-27","Tommy Lee Jones","https://www.sagaftra.org/sag-aftra-honors-outstanding-film-and-television-performances-19th-annual-screen-actors-guild-awards"
"SAG Awards","Guild","USA","2014","Outstanding Performance by a Male Actor in a Supporting Role","2014-01-18","Jared Leto","https://www.cnn.com/2014/01/18/showbiz/sag-awards-2014-winners-list"
"SAG Awards","Guild","USA","2015","Outstanding Performance by a Male Actor in a Supporting Role","2015-01-25","J.K. Simmons","https://variety.com/2015/film/news/sag-award-winners-2015-screen-actors-guild-awards-winner-list-1201414657/"
"SAG Awards","Guild","USA","2016","Outstanding Performance by a Male Actor in a Supporting Role","2016-01-30","Idris Elba","https://en.wikipedia.org/wiki/22nd_Screen_Actors_Guild_Awards"
"SAG Awards","Guild","USA","2017","Outstanding Performance by a Male Actor in a Supporting Role","2017-01-29","Mahershala Ali","https://www.hollywoodreporter.com/lists/sag-award-winners-2017-complete-list-960075/"
"SAG Awards","Guild","USA","2018","Outstanding Performance by a Male Actor in a Supporting Role","2018-01-21","Sam Rockwell","https://www.hollywoodreporter.com/lists/sag-award-winners-2018-full-list-1067861/"
"SAG Awards","Guild","USA","2019","Outstanding Performance by a Male Actor in a Supporting Role","2019-01-27","Mahershala Ali","https://en.wikipedia.org/wiki/25th_Screen_Actors_Guild_Awards"
"SAG Awards","Guild","USA","2020","Outstanding Performance by a Male Actor in a Supporting Role","2020-01-19","Brad Pitt","https://www.latimes.com/entertainment-arts/movies/story/2020-01-19/2020-sag-awards-winners-full-list"
"SAG Awards","Guild","USA","2021","Outstanding Performance by a Male Actor in a Supporting Role","2021-04-04","Daniel Kaluuya","https://en.wikipedia.org/wiki/27th_Screen_Actors_Guild_Awards"
"SAG Awards","Guild","USA","2022","Outstanding Performance by a Male Actor in a Supporting Role","2022-02-27","Troy Kotsur","https://www.hollywoodreporter.com/movies/movie-news/sag-awards-winners-2022-complete-list-1235100358/"
"SAG Awards","Guild","USA","2023","Outstanding Performance by a Male Actor in a Supporting Role","2023-02-26","Ke Huy Quan","https://variety.com/2023/awards/news/sag-awards-2023-winners-list-1235535131/"
"SAG Awards","Guild","USA","2024","Outstanding Performance by a Male Actor in a Supporting Role","2024-02-24","Robert Downey Jr.","https://www.actorawards.org/awards/nominees-and-recipients/30th-annual-screen-actors-guild-awards"
"SAG Awards","Guild","USA","2025","Outstanding Performance by a Male Actor in a Supporting Role","2025-02-23","Kieran Culkin","https://variety.com/2025/film/news/sag-awards-winners-2025-1236313200/"
"SAG Awards","Guild","USA","2026","Outstanding Performance by a Male Actor in a Supporting Role","2026-03-01","Sean Penn","https://www.hollywoodreporter.com/lists/actor-awards-2026-winners-list/"
"SAG Awards","Guild","USA","2000","Outstanding Performance by a Female Actor in a Supporting Role","2000-03-12","Angelina Jolie","https://www.actorawards.org/awards/nominees-and-recipients/6th-annual-screen-actors-guild-awards"
"SAG Awards","Guild","USA","2001","Outstanding Performance by a Female Actor in a Supporting Role","2001-03-11","Judi Dench","https://www.actorawards.org/awards/nominees-and-recipients/7th-annual-screen-actors-guild-awards"
"SAG Awards","Guild","USA","2002","Outstanding Performance by a Female Actor in a Supporting Role","2002-03-10","Helen Mirren","https://en.wikipedia.org/wiki/8th_Screen_Actors_Guild_Awards"
"SAG Awards","Guild","USA","2003","Outstanding Performance by a Female Actor in a Supporting Role","2003-03-09","Catherine Zeta-Jones","https://www.digitalhit.com/screen-actors-guild-awards/9th/winners/"
"SAG Awards","Guild","USA","2004","Outstanding Performance by a Female Actor in a Supporting Role","2004-02-22","Renée Zellweger","https://en.wikipedia.org/wiki/10th_Screen_Actors_Guild_Awards"
"SAG Awards","Guild","USA","2005","Outstanding Performance by a Female Actor in a Supporting Role","2005-02-05","Cate Blanchett","https://en.wikipedia.org/wiki/11th_Screen_Actors_Guild_Awards"
"SAG Awards","Guild","USA","2006","Outstanding Performance by a Female Actor in a Supporting Role","2006-01-29","Rachel Weisz","https://en.wikipedia.org/wiki/12th_Screen_Actors_Guild_Awards"
"SAG Awards","Guild","USA","2007","Outstanding Performance by a Female Actor in a Supporting Role","2007-01-28","Jennifer Hudson","https://en.wikipedia.org/wiki/13th_Screen_Actors_Guild_Awards"
"SAG Awards","Guild","USA","2008","Outstanding Performance by a Female Actor in a Supporting Role","2008-01-27","Ruby Dee","https://www.nyc.gov/html/film/html/news_2008/010108_sag_winners_2008.shtml"
"SAG Awards","Guild","USA","2009","Outstanding Performance by a Female Actor in a Supporting Role","2009-01-25","Kate Winslet","https://www.actorawards.org/awards/nominees-and-recipients/15th-annual-screen-actors-guild-awards"
"SAG Awards","Guild","USA","2010","Outstanding Performance by a Female Actor in a Supporting Role","2010-01-23","Mo'Nique","https://en.wikipedia.org/wiki/16th_Screen_Actors_Guild_Awards"
"SAG Awards","Guild","USA","2011","Outstanding Performance by a Female Actor in a Supporting Role","2011-01-30","Melissa Leo","https://en.wikipedia.org/wiki/17th_Screen_Actors_Guild_Awards"
"SAG Awards","Guild","USA","2012","Outstanding Performance by a Female Actor in a Supporting Role","2012-01-29","Octavia Spencer","https://en.wikipedia.org/wiki/18th_Screen_Actors_Guild_Awards"
"SAG Awards","Guild","USA","2013","Outstanding Performance by a Female Actor in a Supporting Role","2013-01-27","Anne Hathaway","https://www.hollywoodreporter.com/news/general-news/sag-awards-2013-complete-list-415699/"
